"VSLR__timestamps","VSLR__prices__High","VSLR__prices__Open","VSLR__prices__Low","VSLR__prices__Close","RUN__timestamps","RUN__prices__High","RUN__prices__Open","RUN__prices__Low","RUN__prices__Close","CSIQ__timestamps","CSIQ__prices__High","CSIQ__prices__Open","CSIQ__prices__Low","CSIQ__prices__Close","PEGI__timestamps","PEGI__prices__High","PEGI__prices__Open","PEGI__prices__Low","PEGI__prices__Close","FSLR__timestamps","FSLR__prices__High","FSLR__prices__Open","FSLR__prices__Low","FSLR__prices__Close","SPWR__timestamps","SPWR__prices__High","SPWR__prices__Open","SPWR__prices__Low","SPWR__prices__Close","JKS__timestamps","JKS__prices__High","JKS__prices__Open","JKS__prices__Low","JKS__prices__Close","ENPH__timestamps","ENPH__prices__High","ENPH__prices__Open","ENPH__prices__Low","ENPH__prices__Close","SEDG__timestamps","SEDG__prices__High","SEDG__prices__Open","SEDG__prices__Low","SEDG__prices__Close","TSLA__timestamps","TSLA__prices__High","TSLA__prices__Open","TSLA__prices__Low","TSLA__prices__Close","AQN__timestamps","AQN__prices__High","AQN__prices__Open","AQN__prices__Low","AQN__prices__Close","DQ__timestamps","DQ__prices__High","DQ__prices__Open","DQ__prices__Low","DQ__prices__Close","AZRE__timestamps","AZRE__prices__High","AZRE__prices__Open","AZRE__prices__Low","AZRE__prices__Close","ASTI__timestamps","ASTI__prices__High","ASTI__prices__Open","ASTI__prices__Low","ASTI__prices__Close","YGEHY__timestamps","YGEHY__prices__High","YGEHY__prices__Open","YGEHY__prices__Low","YGEHY__prices__Close","SUNW__timestamps","SUNW__prices__High","SUNW__prices__Open","SUNW__prices__Low","SUNW__prices__Close","RGSE__timestamps","RGSE__prices__High","RGSE__prices__Open","RGSE__prices__Low","RGSE__prices__Close","EVSI__timestamps","EVSI__prices__High","EVSI__prices__Open","EVSI__prices__Low","EVSI__prices__Close"
"2019-07-05","8.170000076","8.149999618999999","7.849999905","7.989999771","2019-07-05","20.29999924","20.10000038","19.30999947","20.20999908","2019-07-05","22.46999931","21.84000015","21.71999931","22.31999969","2019-07-05","23.43000031","23.36000061","23.07999992","23.35000038","2019-07-05","66.86000061","65.44999695","64.86000061","66.83999634","2019-07-05","12.09000015","11.42000008","11.26000023","11.98999977","2019-07-05","23.18000031","22.35000038","21.55999947","23.15999985","2019-07-05","19.71999931","19.01000023","18.55999947","19.63999939","2019-07-05","63.20000076","62.02999878","62.02500153","63.15000153","2019-07-05","235.4499969","234.57000730000004","230.8000031","233.10000609999997","2019-07-05","12.38000011","12.38000011","12.18000031","12.31999969","2019-07-05","43.56000137","42.31000137","41.79999924","43.54000092","2019-07-05","10.59000015","10.35000038","10.34000015","10.59000015","2019-07-08","0.0011","0.0011","0.0009","0.001","2019-07-05","0.21999999899999997","0.200000003","0.180000007","0.21999999899999997","2019-07-05","3.878000021","3.710000038","3.674999952","3.864000082","2019-07-05","0.280000001","0.25999999","0.25999999","0.27000001100000004","2019-07-05","4.929999828","4.840000153","4.6999998089999995","4.710000038"
"2019-07-08","8.126000404","7.9600000379999996","7.8699998860000004","7.9499998089999995","2019-07-08","20.21500015","20.10000038","19.67300034","19.81999969","2019-07-08","22.20000076","22.14999962","21.63999939","21.88999939","2019-07-08","23.43000031","23.25","23.04000092","23.32999992","2019-07-08","66.90000153","66.36000061","66.18000031","66.63999939","2019-07-08","12.43999958","11.96000004","11.76000023","12.39000034","2019-07-08","22.79999924","22.79000092","21.65999985","22.38999939","2019-07-08","20.18000031","19.62999916","19.28000069","19.96999931","2019-07-08","63.09999847","63.04000092","61.22999954","62.52999878","2019-07-08","232.25","231.24000550000002","228.6600037","230.3399963","2019-07-08","12.35000038","12.35000038","12.27000046","12.34000015","2019-07-08","43.20000076","43.06999969","41.04000092","41.06000137","2019-07-08","10.5","10.47000027","10.44999981","10.44999981","2019-07-09","0.0011","0.001","0.0009","0.001","2019-07-08","0.23000000399999998","0.23000000399999998","0.180000007","0.180000007","2019-07-08","3.9479999539999997","3.849999905","3.710000038","3.871000051","2019-07-08","0.289999992","0.27000001100000004","0.25999999","0.280000001","2019-07-08","4.985000134","4.75","4.710000038","4.96999979"
"2019-07-09","8.0","7.8800001139999996","7.679999828","7.820000172","2019-07-09","20.17000008","19.78000069","19.51000023","19.87000084","2019-07-09","21.87999916","21.77000046","21.46999931","21.64999962","2019-07-09","23.63999939","23.32999992","23.12000084","23.62000084","2019-07-09","67.88999939","66.70999908","66.58000183","67.11000061","2019-07-09","12.78999996","12.30000019","12.11999989","12.47000027","2019-07-09","22.60000038","22.26000023","21.82999992","22.23999977","2019-07-09","20.59000015","20.0","19.86000061","20.42000008","2019-07-09","62.97999954","61.86000061","61.66500092","62.27000046","2019-07-09","231.0","228.9700012","227.2799988","230.05999759999997","2019-07-09","12.39000034","12.31999969","12.26000023","12.35000038","2019-07-09","41.65999985","41.0","40.11000061","40.5","2019-07-09","10.5","10.36900043","10.35000038","10.39000034","2019-07-10","0.001","0.001","0.0009","0.001","2019-07-09","0.21999999899999997","0.21999999899999997","0.21999999899999997","0.21999999899999997","2019-07-09","4.1999998089999995","4.1300001139999996","3.6470000739999997","3.801000118","2019-07-09","0.300000012","0.27000001100000004","0.27000001100000004","0.300000012","2019-07-09","5.0","5.0","4.730000018999999","4.900000095"
"2019-07-10","7.829999924","7.820000172","7.5500001910000005","7.760000229","2019-07-10","20.25","20.03000069","19.29999924","19.88999939","2019-07-10","21.95999908","21.71999931","21.09000015","21.20999908","2019-07-10","23.81999969","23.64999962","23.38999939","23.40999985","2019-07-10","67.98999786","67.98999786","65.37000275","66.26000214","2019-07-10","12.60999966","12.55000019","11.85999966","12.13000011","2019-07-10","22.57999992","22.35000038","21.55999947","21.61000061","2019-07-10","20.67000008","20.57999992","19.09000015","19.88999939","2019-07-10","63.41999817","62.79000092","62.04999924","62.29000092","2019-07-10","238.94000240000003","234.14999390000003","233.1399994","238.91999819999998","2019-07-10","12.47000027","12.39000034","12.34000015","12.40999985","2019-07-10","41.38999939","40.56000137","39.66999817","40.99000168","2019-07-10","10.5","10.43700027","10.30000019","10.5","2019-07-11","0.001","0.001","0.0008","0.0008","2019-07-10","0.21999999899999997","0.21999999899999997","0.189999998","0.189999998","2019-07-10","3.8570001130000002","3.640000105","3.5","3.710000038","2019-07-10","0.310000002","0.289999992","0.280000001","0.300000012","2019-07-10","5.079999924","4.889999866","4.889999866","5.079999924"
"2019-07-11","7.849999905","7.7899999620000004","7.5399999620000004","7.579999924","2019-07-11","20.04999924","19.97999954","19.54999924","19.63999939","2019-07-11","21.37000084","21.29999924","20.25","20.39999962","2019-07-11","23.62000084","23.36000061","23.28000069","23.5","2019-07-11","66.90000153","66.79000092","65.58000183","66.11000061","2019-07-11","12.28999996","12.18000031","11.60999966","11.68999958","2019-07-11","21.79999924","21.65999985","19.87000084","19.98999977","2019-07-11","20.37000084","20.01000023","19.21999931","19.47999954","2019-07-11","62.72000122","62.29999924","59.84500122","60.75999832","2019-07-11","241.5","238.1399994","235.8000031","238.60000609999997","2019-07-11","12.47000027","12.46000004","12.38000011","12.44999981","2019-07-11","41.36999893","41.00999832","38.56000137","38.61000061","2019-07-11","10.56999969","10.48999977","10.38000011","10.5","2019-07-12","0.0009","0.0009","0.0008","0.0008","2019-07-11","0.23000000399999998","0.189999998","0.189999998","0.189999998","2019-07-11","3.849999905","3.640000105","3.569999933","3.710000038","2019-07-11","0.300000012","0.289999992","0.280000001","0.289999992","2019-07-11","5.849999905","5.079999924","5.059000015","5.559999942999999"
"2019-07-12","7.9499998089999995","7.639999866","7.570000172","7.920000076","2019-07-12","20.07999992","19.72999954","19.57999992","19.90999985","2019-07-12","21.03000069","20.61000061","20.39999962","20.80999947","2019-07-12","23.51000023","23.5","23.03000069","23.09000015","2019-07-12","66.83000183","66.16999817","65.79000092","65.98000336","2019-07-12","11.93000031","11.71000004","11.47000027","11.65999985","2019-07-12","21.44000053","20.5","19.95000076","20.09000015","2019-07-12","19.93000031","19.56999969","19.31999969","19.67000008","2019-07-12","62.54000092","61.47999954","61.27500153","62.11999893","2019-07-12","245.38000490000002","239.75","239.71000669999998","245.08000180000002","2019-07-12","12.47999954","12.43000031","12.38000011","12.46000004","2019-07-12","42.77000046","40.0","39.95000076","42.65999985","2019-07-12","10.5","10.5","10.40999985","10.44999981","2019-07-15","0.001","0.0008","0.0008","0.0009","2019-07-12","0.209999993","0.200000003","0.189999998","0.189999998","2019-07-12","3.842999935","3.710000038","3.696000099","3.696000099","2019-07-12","0.289999992","0.289999992","0.27000001100000004","0.280000001","2019-07-12","6.1779999729999995","5.6199998860000004","5.53000021","5.75"
"2019-07-15","7.980000018999999","7.980000018999999","7.71999979","7.8699998860000004","2019-07-15","20.25","19.92000008","19.5","19.71999931","2019-07-15","21.0","20.85000038","20.57999992","20.62000084","2019-07-15","23.26000023","23.10000038","22.95999908","23.13999939","2019-07-15","66.22000122","66.12999725","65.37000275","66.0","2019-07-15","11.72999954","11.67000008","11.30000019","11.5","2019-07-15","20.47999954","20.32999992","20.05999947","20.29999924","2019-07-15","19.89999962","19.81999969","19.28000069","19.65999985","2019-07-15","62.40000153","62.22999954","60.22000122","61.83000183","2019-07-15","254.41999819999998","248.0","244.8600006","253.5","2019-07-15","12.5","12.47000027","12.35999966","12.39999962","2019-07-15","43.22000122","42.65999985","41.52000046","43.09999847","2019-07-15","10.56999969","10.5","10.3409996","10.49499989","2019-07-16","0.00095","0.00095","0.0008","0.0009","2019-07-15","0.23000000399999998","0.189999998","0.189999998","0.189999998","2019-07-15","3.849999905","3.737999916","3.710000038","3.8150000569999998","2019-07-15","0.289999992","0.280000001","0.27000001100000004","0.280000001","2019-07-15","5.940999985","5.650000095","5.304999828","5.400000095"
"2019-07-16","8.25","7.809999942999999","7.7100000379999996","8.180000305","2019-07-16","20.43000031","19.71999931","19.6779995","20.21999931","2019-07-16","20.93000031","20.65999985","20.44000053","20.62000084","2019-07-16","23.37999916","23.04999924","23.04000092","23.20999908","2019-07-16","66.11000061","65.80000305","64.43000031","64.48999786","2019-07-16","11.67000008","11.51000023","11.31000042","11.39999962","2019-07-16","20.56999969","20.29999924","20.03000069","20.26000023","2019-07-16","20.59000015","19.71999931","19.52000046","20.35000038","2019-07-16","61.70500183","61.65000153","60.65000153","61.40000153","2019-07-16","253.5299988","249.3000031","247.92999269999996","252.38000490000002","2019-07-16","12.44999981","12.39000034","12.31000042","12.43000031","2019-07-16","43.18000031","42.84000015","41.45000076","42.08000183","2019-07-16","10.71000004","10.46899986","10.44999981","10.71000004","2019-07-17","0.0009","0.0009","0.0007","0.0008","2019-07-16","0.23000000399999998","0.189999998","0.189999998","0.189999998","2019-07-16","3.849999905","3.849999905","3.7170000080000003","3.7869999410000004","2019-07-16","0.300000012","0.27000001100000004","0.27000001100000004","0.289999992","2019-07-16","5.9499998089999995","5.6970000270000005","5.376999855","5.9499998089999995"
"2019-07-17","8.5","8.180000305","8.119999886","8.31000042","2019-07-17","21.42000008","20.62000084","20.35000038","20.38999939","2019-07-17","20.93000031","20.57999992","20.57999992","20.60000038","2019-07-17","23.62000084","23.25","23.20000076","23.55999947","2019-07-17","65.48000336","64.58000183","64.43000031","64.80999756","2019-07-17","11.47000027","11.36999989","11.02000046","11.03999996","2019-07-17","20.86000061","20.36000061","20.29999924","20.70000076","2019-07-17","20.54000092","20.30999947","20.10000038","20.19000053","2019-07-17","62.5","61.5","61.04999924","62.36000061","2019-07-17","258.3099976","255.66999819999998","253.35000609999997","254.8600006","2019-07-17","12.59000015","12.47999954","12.47000027","12.53999996","2019-07-17","43.16999817","42.15999985","41.95999908","42.77999878","2019-07-17","10.80000019","10.63000011","10.52700043","10.80000019","2019-07-18","0.0008","0.0008","0.0006799999999999999","0.0008","2019-07-17","0.200000003","0.189999998","0.189999998","0.189999998","2019-07-17","3.842999935","3.779999971","3.7449998860000004","3.766000032","2019-07-17","0.280000001","0.280000001","0.189999998","0.23000000399999998","2019-07-17","6.0399999620000004","6.0399999620000004","5.597000122000001","5.650000095"
"2019-07-18","8.467000008","8.319999695","8.199999809","8.340000153","2019-07-18","20.43000031","20.31999969","19.62999916","19.97999954","2019-07-18","20.88999939","20.64999962","20.34000015","20.72999954","2019-07-18","23.76000023","23.56999969","23.38999939","23.76000023","2019-07-18","66.01999664","64.58999634","64.5","65.95999908","2019-07-18","11.06999969","11.03999996","10.77999973","10.90999985","2019-07-18","20.70999908","20.54999924","20.20000076","20.43000031","2019-07-18","20.77000046","20.14999962","20.03000069","20.65999985","2019-07-18","63.0","62.0","61.90000153","62.63999939","2019-07-18","255.75","255.0500031","251.8899994","253.53999330000002","2019-07-18","12.67000008","12.5","12.48999977","12.64000034","2019-07-18","43.24000168","42.70999908","42.45000076","42.75999832","2019-07-18","10.7670002","10.69999981","10.56400013","10.69999981","2019-07-19","0.0008","0.0007","0.00059","0.0007","2019-07-18","0.200000003","0.200000003","0.200000003","0.200000003","2019-07-18","3.779999971","3.7170000080000003","3.710000038","3.779999971","2019-07-18","0.25","0.239999995","0.209999993","0.23000000399999998","2019-07-18","5.8000001910000005","5.6199998860000004","5.559999942999999","5.559999942999999"
"2019-07-19","8.380000114","8.340000153","8.095000267","8.159999847","2019-07-19","20.45999908","20.09000015","19.70999908","19.77000046","2019-07-19","21.11000061","20.75","20.70000076","20.94000053","2019-07-19","23.87000084","23.68000031","23.53000069","23.53000069","2019-07-19","67.19999695","66.01999664","65.98000336","66.52999878","2019-07-19","11.18999958","10.92000008","10.81000042","10.98999977","2019-07-19","20.79999924","20.54999924","20.19000053","20.22999954","2019-07-19","21.17000008","20.71999931","20.57999992","20.80999947","2019-07-19","63.83000183","63.0","62.79000092","63.36999893","2019-07-19","259.9599915","255.69000240000003","254.61999509999998","258.17999269999996","2019-07-19","12.67000008","12.63000011","12.5","12.53999996","2019-07-19","45.00999832","42.97999954","42.70999908","44.15000153","2019-07-19","10.69999981","10.60499954","10.56999969","10.69999981","2019-07-22","0.0007","0.0007","0.00059","0.0007","2019-07-19","0.200000003","0.189999998","0.189999998","0.189999998","2019-07-19","3.779999971","3.779999971","3.5","3.710000038","2019-07-19","0.23000000399999998","0.23000000399999998","0.21999999899999997","0.23000000399999998","2019-07-19","5.78000021","5.650000095","5.559999942999999","5.739999771"
"2019-07-22","8.234999657000001","8.18999958","7.875","8.109999657000001","2019-07-22","20.28000069","19.79999924","19.61000061","19.88999939","2019-07-22","21.32999992","20.98999977","20.76000023","20.87000084","2019-07-22","23.62999916","23.61000061","23.32999992","23.53000069","2019-07-22","67.47000122","66.94000244","66.18000031","66.58999634","2019-07-22","11.02000046","10.94999981","10.52000046","10.69999981","2019-07-22","21.12999916","20.47999954","20.26000023","20.87999916","2019-07-22","21.28000069","21.03000069","20.68000031","21.26000023","2019-07-22","64.19000244","63.47999954","62.33599854","63.06000137","2019-07-22","262.1499939","258.75","254.19000240000003","255.67999269999996","2019-07-22","12.57999992","12.55000019","12.47000027","12.5","2019-07-22","44.52000046","44.15000153","42.20999908","42.66999817","2019-07-22","10.69999981","10.64400005","10.53999996","10.69999981","2019-07-23","0.0007","0.0007","0.00049","0.0006","2019-07-22","0.23000000399999998","0.189999998","0.180000007","0.180000007","2019-07-22","3.661000013","3.640000105","3.289999962","3.4159998889999996","2019-07-22","0.21999999899999997","0.209999993","0.200000003","0.200000003","2019-07-22","5.820000172","5.820000172","5.599999905","5.8000001910000005"
"2019-07-23","8.170000076","8.140000342999999","7.8000001910000005","8.159999847","2019-07-23","19.88999939","19.87000084","17.57999992","18.79000092","2019-07-23","21.10000038","20.87999916","20.44000053","20.60000038","2019-07-23","23.57999992","23.53000069","23.25","23.46999931","2019-07-23","67.12000275","67.08999634","65.41999817","66.40000153","2019-07-23","10.81999969","10.76000023","10.31000042","10.59000015","2019-07-23","21.29999924","21.05999947","19.93000031","20.43000031","2019-07-23","21.51000023","21.37999916","19.13999939","19.64999962","2019-07-23","63.72999954","63.70000076","61.49399948","62.45000076","2019-07-23","260.480011","256.7099915","254.5","260.1700134","2019-07-23","12.52000046","12.51000023","12.39999962","12.5","2019-07-23","43.61999893","43.06000137","42.15999985","43.54999924","2019-07-23","10.94999981","10.68999958","10.60299969","10.94999981","2019-07-24","0.0007","0.0006","0.00045","0.0005","2019-07-23","0.180000007","0.180000007","0.180000007","0.180000007","2019-07-23","3.569999933","3.4790000919999997","3.359999895","3.464999914","2019-07-23","0.21999999899999997","0.209999993","0.189999998","0.209999993","2019-07-23","5.78000021","5.75","5.559999942999999","5.78000021"
"2019-07-24","8.130000114","8.090000153","7.849999905","8.029999733","2019-07-24","18.98999977","18.76000023","18.34000015","18.70000076","2019-07-24","20.81999969","20.56999969","20.39999962","20.61000061","2019-07-24","23.65999985","23.5","23.37000084","23.47999954","2019-07-24","66.52999878","66.26999664","65.05000305","66.04000092","2019-07-24","10.57999992","10.57999992","10.27000046","10.28999996","2019-07-24","20.61000061","20.53000069","20.0","20.03000069","2019-07-24","20.06999969","19.64999962","19.36000061","20.02000046","2019-07-24","62.77999878","62.54000092","61.55500031","62.5","2019-07-24","266.07000730000004","259.1700134","258.1600037","264.8800049","2019-07-24","12.48999977","12.48999977","12.31999969","12.43000031","2019-07-24","44.09999847","42.75999832","42.15999985","43.93999863","2019-07-24","10.89999962","10.85000038","10.78299999","10.89999962","2019-07-25","0.0006","0.0006","0.00049","0.0006","2019-07-24","0.209999993","0.180000007","0.180000007","0.209999993","2019-07-24","3.710000038","3.710000038","3.5","3.5","2019-07-24","0.21999999899999997","0.21999999899999997","0.200000003","0.200000003","2019-07-24","6.0","5.610000134","5.610000134","5.945000172"
"2019-07-25","8.140000342999999","7.96999979","7.829999924","7.889999866","2019-07-25","19.12000084","18.77000046","18.56999969","18.73999977","2019-07-25","20.70999908","20.62000084","19.95000076","20.19000053","2019-07-25","23.60000038","23.44000053","23.21999931","23.31999969","2019-07-25","66.30999756","66.01999664","65.04000092","65.56999969","2019-07-25","10.38000011","10.25","10.17000008","10.21000004","2019-07-25","20.20999908","20.20999908","19.11000061","19.20999908","2019-07-25","20.45999908","20.45000076","19.71999931","19.79999924","2019-07-25","63.77000046","62.49000168","61.86000061","63.08000183","2019-07-25","234.5","233.5","225.5500031","228.82000730000004","2019-07-25","12.55000019","12.44999981","12.43999958","12.46000004","2019-07-25","44.13000107","43.88000107","42.54000092","42.70000076","2019-07-25","10.85599995","10.80000019","10.78499985","10.85000038","2019-07-26","0.0006","0.0006","0.0005","0.0006","2019-07-25","0.200000003","0.200000003","0.189999998","0.189999998","2019-07-25","3.864000082","3.674999952","3.674999952","3.7869999410000004","2019-07-25","0.200000003","0.200000003","0.180000007","0.180000007","2019-07-25","5.989999771","5.989999771","5.81799984","5.980000018999999"
"2019-07-26","7.96999979","7.96999979","7.75","7.9600000379999996","2019-07-26","18.93799973","18.71999931","18.46999931","18.77000046","2019-07-26","20.45999908","20.19000053","19.87999916","20.40999985","2019-07-26","23.59000015","23.37999916","23.28000069","23.53000069","2019-07-26","66.25","65.73000336","64.16000366","65.01999664","2019-07-26","10.35999966","10.23999977","10.10999966","10.26000023","2019-07-26","19.61000061","19.29000092","19.02000046","19.54000092","2019-07-26","20.84000015","19.88999939","19.79999924","20.79999924","2019-07-26","63.79000092","63.61000061","63.02999878","63.25999832","2019-07-26","230.25999449999998","226.91999819999998","222.25","228.03999330000002","2019-07-26","12.56999969","12.5","12.46000004","12.51000023","2019-07-26","43.70000076","42.86000061","42.34000015","43.09999847","2019-07-26","10.85999966","10.80000019","10.69999981","10.80000019","2019-07-29","0.0007","0.00054","0.00049","0.00049","2019-07-26","0.200000003","0.189999998","0.180000007","0.200000003","2019-07-26","4.0180001260000004","3.88499999","3.640000105","3.9549999239999996","2019-07-26","0.180000007","0.17000000199999998","0.129999995","0.150000006","2019-07-26","6.099999905","5.989999771","5.900000095","6.0"
"2019-07-29","8.050000191","8.010000229","7.75","7.9499998089999995","2019-07-29","18.72999954","18.69000053","17.60000038","18.63999939","2019-07-29","20.78000069","20.30999947","20.30999947","20.71999931","2019-07-29","24.27000046","23.64999962","23.61000061","23.96999931","2019-07-29","66.09999847","65.06999969","64.62999725","66.05000305","2019-07-29","10.81000042","10.27999973","10.19999981","10.76000023","2019-07-29","19.95999908","19.59000015","19.25","19.95000076","2019-07-29","21.31999969","21.0","20.13999939","21.20000076","2019-07-29","64.54000092","63.50999832","63.00999832","64.33000183","2019-07-29","235.94000240000003","227.0899963","226.0299988","235.7700043","2019-07-29","12.63000011","12.51000023","12.5","12.57999992","2019-07-29","43.06000137","43.06000137","40.79000092","42.08000183","2019-07-29","10.93000031","10.89000034","10.64999962","10.80000019","2019-07-30","0.0007","0.0007","0.00045","0.0005","2019-07-29","0.189999998","0.180000007","0.180000007","0.189999998","2019-07-29","3.934000015","3.88499999","3.849999905","3.849999905","2019-07-29","0.159999996","0.159999996","0.14000000099999999","0.150000006","2019-07-29","6.2899999620000004","6.0500001910000005","5.9600000379999996","5.980000018999999"
"2019-07-30","8.220000267","7.900000095","7.840000152999999","8.130000114","2019-07-30","19.12999916","18.59000015","18.45000076","19.12000084","2019-07-30","21.23999977","20.55999947","20.37000084","21.18000031","2019-07-30","24.34000015","23.93000031","23.80999947","24.32999992","2019-07-30","66.26000214","65.30999756","65.0","66.04000092","2019-07-30","10.93000031","10.69999981","10.56000042","10.80000019","2019-07-30","20.10000038","19.69000053","19.52000046","20.07999992","2019-07-30","21.70000076","21.0","20.70000076","21.64999962","2019-07-30","64.20999908","63.79999924","63.06000137","63.40000153","2019-07-30","243.3600006","232.89999390000003","232.17999269999996","242.25999449999998","2019-07-30","12.63000011","12.56999969","12.51000023","12.53999996","2019-07-30","43.58000183","41.58000183","41.25","43.31000137","2019-07-30","10.93000031","10.67000008","10.52000046","10.93000031","2019-07-31","0.0006","0.0006","0.00039","0.00039","2019-07-30","0.189999998","0.180000007","0.180000007","0.180000007","2019-07-30","3.99000001","3.849999905","3.849999905","3.961999893","2019-07-30","0.159999996","0.14000000099999999","0.14000000099999999","0.150000006","2019-07-30","6.239999771","6.03000021","5.820000172","6.144999981000001"
"2019-07-31","8.510000229","8.18999958","8.119999886","8.25","2019-07-31","19.48999977","19.23999977","18.71999931","19.04999924","2019-07-31","21.69000053","21.29999924","21.06999969","21.31999969","2019-07-31","24.43000031","24.27000046","22.86000061","22.93000031","2019-07-31","66.80000305","66.66999817","64.08999634","64.48999786","2019-07-31","12.14999962","11.25","11.18999958","11.68999958","2019-07-31","20.46999931","20.10000038","19.27000046","19.59000015","2019-07-31","28.93000031","26.30999947","26.29000092","28.14999962","2019-07-31","67.19000244","65.16999817","63.49200058","65.23000336","2019-07-31","246.67999269999996","243.0","236.64999390000003","241.6100006","2019-07-31","12.60000038","12.57999992","12.36999989","12.44999981","2019-07-31","43.52000046","43.36999893","41.63000107","41.95000076","2019-07-31","11.0","10.93000031","10.74499989","11.0","2019-08-01","0.0005","0.0005","0.0004","0.0005","2019-07-31","0.189999998","0.180000007","0.180000007","0.189999998","2019-07-31","3.99000001","3.961999893","3.849999905","3.849999905","2019-07-31","0.209999993","0.159999996","0.159999996","0.189999998","2019-07-31","6.150000095","6.1199998860000004","5.9499998089999995","5.9499998089999995"
"2019-08-01","9.020000458","8.520000458","8.409999847","8.68999958","2019-08-01","20.80999947","19.42000008","19.07999992","19.62999916","2019-08-01","23.35000038","21.64999962","21.64999962","22.22999954","2019-08-01","23.46999931","23.01000023","22.71999931","22.81999969","2019-08-01","69.23999786","65.51999664","65.51999664","66.83000183","2019-08-01","16.04000092","14.01000023","13.89999962","14.52000046","2019-08-01","21.18000031","19.95000076","19.86000061","20.04999924","2019-08-01","31.17000008","28.57999992","28.20000076","30.10000038","2019-08-01","69.0","66.58999634","65.80000305","66.48999786","2019-08-01","244.50999449999998","242.64999390000003","231.7700043","233.85000609999997","2019-08-01","12.65999985","12.43999958","12.43000031","12.63000011","2019-08-01","45.36999893","42.13000107","42.11999893","42.58000183","2019-08-01","11.0","11.0","10.74499989","10.80000019","2019-08-02","0.0005","0.0005","0.0003","0.0003","2019-08-01","0.21999999899999997","0.21999999899999997","0.180000007","0.180000007","2019-08-01","4.836999893","3.8570001130000002","3.8570001130000002","4.304999828","2019-08-01","0.209999993","0.200000003","0.159999996","0.180000007","2019-08-01","5.980000018999999","5.980000018999999","5.599999905","5.7100000379999996"
"2019-08-02","8.880000114","8.75","8.430000305","8.670000076","2019-08-02","19.82999992","19.5","19.02000046","19.48999977","2019-08-02","22.54999924","22.29999924","21.54999924","21.79999924","2019-08-02","23.20999908","22.82999992","22.77000046","23.05999947","2019-08-02","67.5","67.25","64.56999969","66.62999725","2019-08-02","15.72000027","14.64000034","14.53999996","15.10000038","2019-08-02","20.07999992","19.94000053","19.45000076","19.89999962","2019-08-02","29.88999939","29.48999977","28.35000038","29.12000084","2019-08-02","66.80000305","66.72000122","64.08999634","64.98000336","2019-08-02","236.2700043","231.35000609999997","229.2299957","234.3399963","2019-08-02","12.78999996","12.64999962","12.57999992","12.76000023","2019-08-02","44.5","42.36000061","41.58000183","43.61999893","2019-08-02","11.0","10.77999973","10.56000042","11.0","2019-08-05","0.0005","0.0005","0.0003","0.0003","2019-08-02","0.200000003","0.180000007","0.180000007","0.180000007","2019-08-02","5.809999942999999","4.900000095","4.235000134","4.409999847","2019-08-02","0.180000007","0.17000000199999998","0.17000000199999998","0.17000000199999998","2019-08-02","5.829999924","5.829999924","5.75","5.818999767"
"2019-08-05","8.5","8.5","7.985000134","8.31000042","2019-08-05","18.90299988","18.61000061","18.07999992","18.37999916","2019-08-05","21.34000015","21.20999908","20.10000038","20.52000046","2019-08-05","23.48999977","23.01000023","22.02000046","22.35000038","2019-08-05","64.75","64.48000336","59.66999817","62.00999832","2019-08-05","14.53999996","14.5","13.01000023","13.43999958","2019-08-05","19.37000084","19.30999947","18.0","18.61000061","2019-08-05","28.46999931","27.79999924","26.11000061","27.45000076","2019-08-05","64.5","64.11000061","60.93000031","62.90999985","2019-08-05","231.36999509999998","229.60000609999997","225.7799988","228.32000730000004","2019-08-05","12.76000023","12.75","12.57999992","12.60999966","2019-08-05","41.97999954","41.97000122","39.11000061","39.83000183","2019-08-05","10.65499973","10.61999989","10.35999966","10.44999981","2019-08-06","0.0004","0.0004","0.0003","0.00035","2019-08-05","0.180000007","0.180000007","0.180000007","0.180000007","2019-08-05","4.1999998089999995","4.059999943","3.640000105","3.842999935","2019-08-05","0.180000007","0.17000000199999998","0.159999996","0.159999996","2019-08-05","5.980000018999999","5.840000152999999","5.840000152999999","5.980000018999999"
"2019-08-06","8.588000297999999","8.380000114","8.18999958","8.399999618999999","2019-08-06","19.07999992","18.59000015","18.37999916","18.71999931","2019-08-06","21.29000092","21.02000046","20.68000031","20.92000008","2019-08-06","23.43000031","23.06999969","22.18000031","22.51000023","2019-08-06","63.29999924","62.68000031","62.13000107","62.79999924","2019-08-06","13.89000034","13.72000027","13.25","13.47000027","2019-08-06","19.77000046","19.0","18.64999962","18.93000031","2019-08-06","29.54000092","28.01000023","28.0","28.71999931","2019-08-06","65.83000183","63.56000137","62.36999893","64.18000031","2019-08-06","232.5","231.88000490000002","225.75","230.75","2019-08-06","12.81999969","12.71000004","12.68999958","12.80000019","2019-08-06","40.84000015","40.61000061","39.63999939","40.56000137","2019-08-06","10.63000011","10.48999977","10.19999981","10.19999981","2019-08-07","0.0004","0.00035","0.0003","0.0003","2019-08-06","0.200000003","0.180000007","0.180000007","0.180000007","2019-08-06","3.752000093","3.752000093","3.359999895","3.437000036","2019-08-06","0.17000000199999998","0.159999996","0.159999996","0.17000000199999998","2019-08-06","6.150000095","5.980000018999999","5.8000001910000005","6.150000095"
